Datum/Zeit;timestamp_text;O3 [µg/m³];NO2 [µg/m³];PM10 [µg/m³];PM2.5 [µg/m³];CPC [1/cm³];EC [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²];SO2 [µg/m³]
2018-06-30T12:00:00+00:00;30.06.2018 13:00;121.5;3.3;15.1;10.7;5468.0;0.2;3.9;29.1;0.0;915.3;0.3
2018-06-30T13:00:00+00:00;30.06.2018 14:00;123.9;3.2;14.3;9.9;6416.2;0.2;3.9;30.1;0.0;900.5;0.3
2018-06-30T15:00:00+00:00;30.06.2018 16:00;148.8;5.7;21.3;14.9;6505.2;0.3;6.3;30.7;0.0;669.2;0.5
2018-06-30T18:00:00+00:00;30.06.2018 19:00;159.2;7.9;22.0;13.5;11481.6;0.3;8.5;29.4;0.0;230.5;0.8
2018-06-30T21:00:00+00:00;30.06.2018 22:00;128.6;13.9;21.6;12.6;12477.7;0.5;14.6;24.6;0.0;0.0;0.9
2018-06-30T23:00:00+00:00;01.07.2018 00:00;90.6;12.0;20.0;13.4;8016.3;0.4;12.8;20.1;0.0;0.0;0.8
2018-07-01T01:00:00+00:00;01.07.2018 02:00;91.0;12.1;23.5;14.4;8348.6;0.5;12.9;20.1;0.0;0.0;0.8
2018-07-01T04:00:00+00:00;01.07.2018 05:00;67.2;14.3;20.0;12.6;5869.8;0.4;15.0;17.4;0.0;4.2;0.5
2018-07-01T07:00:00+00:00;01.07.2018 08:00;65.9;14.6;16.2;6.6;9525.5;0.3;18.2;19.4;0.0;392.0;0.8
2018-07-01T09:00:00+00:00;01.07.2018 10:00;89.0;14.5;18.7;11.1;8131.4;0.4;17.7;24.0;0.0;699.5;1.0
2018-07-01T12:00:00+00:00;01.07.2018 13:00;142.2;9.4;21.2;12.6;8882.5;0.3;10.3;27.9;0.0;897.8;1.0
2018-07-01T15:00:00+00:00;01.07.2018 16:00;148.2;6.9;19.6;11.3;9504.4;0.4;7.8;30.4;0.0;702.2;1.1
2018-07-02T00:00:00+00:00;02.07.2018 01:00;105.5;5.5;12.2;5.3;5974.8;0.1;5.9;21.8;0.0;0.0;0.7
2018-07-02T04:00:00+00:00;02.07.2018 05:00;98.6;5.5;9.1;4.2;5571.0;0.1;5.8;19.6;0.0;3.5;0.5
2018-07-02T06:00:00+00:00;02.07.2018 07:00;88.5;12.0;9.6;4.2;7427.5;0.2;13.2;20.0;0.0;209.2;0.6
2018-07-02T10:00:00+00:00;02.07.2018 11:00;113.5;10.9;19.6;6.8;14132.4;0.2;12.9;25.4;0.0;789.5;1.2
2018-07-02T11:00:00+00:00;02.07.2018 12:00;132.0;7.6;17.2;7.9;8319.5;0.2;8.7;27.1;0.0;872.0;0.8
2018-07-02T14:00:00+00:00;02.07.2018 15:00;149.8;5.9;21.6;9.1;8853.9;0.3;6.6;29.8;0.0;798.5;1.1
2018-07-02T15:00:00+00:00;02.07.2018 16:00;169.5;7.4;22.7;9.8;9916.2;0.3;8.1;29.8;0.0;661.5;1.0
2018-07-02T18:00:00+00:00;02.07.2018 19:00;170.7;10.9;22.1;10.0;9448.0;0.3;11.6;28.9;0.0;212.3;1.2
2018-07-02T21:00:00+00:00;02.07.2018 22:00;141.3;18.0;29.3;10.5;22760.0;0.5;18.7;24.8;0.0;0.0;1.4
2018-07-02T22:00:00+00:00;02.07.2018 23:00;130.1;15.3;29.4;9.6;10646.4;0.4;15.8;23.7;0.0;0.0;1.3
2018-07-02T23:00:00+00:00;03.07.2018 00:00;125.3;12.6;23.0;8.5;8946.4;0.3;13.1;23.2;0.0;0.0;1.5
2018-07-03T03:00:00+00:00;03.07.2018 04:00;94.6;7.5;17.7;7.9;6022.0;0.3;8.2;19.2;0.0;0.0;0.9
2018-07-03T10:00:00+00:00;03.07.2018 11:00;76.7;21.4;7.9;4.1;10690.9;0.2;23.2;17.4;1.4;62.0;0.3
2018-07-03T14:00:00+00:00;03.07.2018 15:00;85.0;20.2;11.4;5.8;23750.4;0.3;25.7;22.9;0.0;801.2;1.2
2018-07-03T15:00:00+00:00;03.07.2018 16:00;100.6;14.0;8.9;5.1;22497.3;0.2;16.5;24.3;0.0;632.7;0.8
2018-07-03T16:00:00+00:00;03.07.2018 17:00;117.3;6.0;8.7;5.3;8707.4;0.2;7.1;25.4;0.0;545.8;0.4
2018-07-04T02:00:00+00:00;04.07.2018 03:00;38.6;19.7;13.2;8.7;9429.0;0.3;20.5;18.6;0.0;0.0;1.8
2018-07-04T04:00:00+00:00;04.07.2018 05:00;30.6;20.8;14.0;9.0;11235.9;0.3;21.8;18.0;0.0;2.3;2.4
2018-07-04T07:00:00+00:00;04.07.2018 08:00;14.2;43.3;26.3;11.7;17687.1;0.9;66.6;19.7;0.1;117.7;1.9
2018-07-04T14:00:00+00:00;04.07.2018 15:00;116.8;2.6;8.8;5.1;3394.6;0.1;3.3;28.8;0.0;798.0;0.1
2018-07-04T16:00:00+00:00;04.07.2018 17:00;117.1;3.3;10.9;6.6;3516.1;0.2;4.0;28.3;0.0;456.0;0.1
2018-07-04T17:00:00+00:00;04.07.2018 18:00;118.3;3.3;9.3;5.7;5214.6;0.2;3.8;28.7;0.0;346.7;0.1
2018-07-04T18:00:00+00:00;04.07.2018 19:00;118.5;5.1;11.6;7.9;11116.0;0.2;5.8;28.2;0.0;203.8;0.2
2018-07-04T21:00:00+00:00;04.07.2018 22:00;84.3;19.4;17.5;9.0;18211.5;0.5;20.2;23.8;0.0;0.0;0.7
2018-07-05T02:00:00+00:00;05.07.2018 03:00;95.7;2.7;8.6;4.2;2024.7;0.1;3.2;20.0;0.0;0.0;0.1
2018-07-05T03:00:00+00:00;05.07.2018 04:00;89.1;3.4;8.7;4.2;2499.8;0.1;3.9;17.8;2.2;0.0;0.1
2018-07-05T12:00:00+00:00;05.07.2018 13:00;78.0;6.4;4.9;2.8;3423.3;0.1;7.8;18.3;0.0;295.5;0.1
2018-07-05T14:00:00+00:00;05.07.2018 15:00;102.4;3.2;3.5;2.2;3696.0;0.1;3.9;21.2;0.0;583.2;0.0
2018-07-05T17:00:00+00:00;05.07.2018 18:00;106.7;3.3;5.1;2.6;4569.1;0.1;3.7;20.7;5.3;76.5;0.0
2018-07-05T19:00:00+00:00;05.07.2018 20:00;68.4;5.0;6.7;3.3;5254.6;0.1;5.5;18.5;0.0;18.3;0.0
2018-07-05T21:00:00+00:00;05.07.2018 22:00;47.7;3.7;29.9;8.0;3745.9;0.1;4.2;17.8;0.0;0.0;0.0
2018-07-06T06:00:00+00:00;06.07.2018 07:00;39.8;10.1;8.7;3.4;4989.5;0.2;11.4;17.1;0.1;47.5;0.1
2018-07-06T08:00:00+00:00;06.07.2018 09:00;45.5;6.8;7.5;3.9;4549.9;0.2;8.6;17.9;0.0;152.3;0.1
2018-07-06T09:00:00+00:00;06.07.2018 10:00;61.8;8.0;6.5;3.7;8820.2;0.1;10.0;18.9;0.0;278.7;0.3
2018-07-06T11:00:00+00:00;06.07.2018 12:00;62.3;8.5;7.9;5.0;5539.9;0.2;10.0;18.3;0.6;157.7;0.1
2018-07-06T13:00:00+00:00;06.07.2018 14:00;106.1;6.7;11.9;9.6;9140.7;0.3;7.8;21.2;0.0;530.3;0.3
2018-07-06T15:00:00+00:00;06.07.2018 16:00;117.3;4.3;14.9;10.3;5258.2;0.3;5.0;22.6;0.0;617.2;0.4
2018-07-06T16:00:00+00:00;06.07.2018 17:00;120.8;3.8;13.8;9.8;4836.1;0.2;4.5;22.8;0.0;460.0;0.5
2018-07-06T19:00:00+00:00;06.07.2018 20:00;89.7;8.0;12.7;8.9;8310.6;0.3;8.6;20.4;0.0;42.0;0.4
2018-07-06T23:00:00+00:00;07.07.2018 00:00;39.3;10.9;15.2;10.3;6790.0;0.3;11.8;17.5;0.0;0.0;0.2
2018-07-07T01:00:00+00:00;07.07.2018 02:00;50.7;8.8;13.6;9.2;5376.8;0.3;9.3;17.1;0.0;0.0;0.2
2018-07-07T03:00:00+00:00;07.07.2018 04:00;29.6;14.3;18.4;12.9;7721.9;0.4;15.2;16.3;0.0;0.0;1.0
2018-07-07T04:00:00+00:00;07.07.2018 05:00;27.2;12.4;19.2;13.0;6020.1;0.4;13.2;15.7;0.0;2.7;0.5
2018-07-07T08:00:00+00:00;07.07.2018 09:00;64.8;8.2;15.4;12.2;10311.7;0.3;10.6;20.3;0.0;553.5;0.9
2018-07-07T11:00:00+00:00;07.07.2018 12:00;111.5;5.8;15.9;11.6;5433.5;0.3;6.7;24.1;0.0;726.2;0.5
2018-07-07T15:00:00+00:00;07.07.2018 16:00;135.9;4.5;14.6;10.4;9068.3;0.3;5.2;25.9;0.0;522.3;0.5
2018-07-07T16:00:00+00:00;07.07.2018 17:00;147.7;5.0;18.1;11.3;4124.5;0.3;5.5;26.5;0.0;554.7;0.4
2018-07-07T17:00:00+00:00;07.07.2018 18:00;143.8;4.6;16.9;11.6;3924.7;0.3;5.1;26.4;0.0;471.0;0.4
2018-07-07T18:00:00+00:00;07.07.2018 19:00;141.0;6.6;18.3;12.7;8252.8;0.3;7.2;25.9;0.0;269.5;0.5
2018-07-07T22:00:00+00:00;07.07.2018 23:00;73.6;11.4;23.0;16.4;9603.2;0.5;12.1;19.1;0.0;0.0;0.7
2018-07-08T01:00:00+00:00;08.07.2018 02:00;64.4;6.5;18.6;14.0;5128.9;0.3;7.1;17.7;0.0;0.0;0.3
2018-07-08T03:00:00+00:00;08.07.2018 04:00;54.2;8.9;21.8;16.6;5149.8;0.3;9.7;16.2;0.0;0.0;0.4
2018-07-08T05:00:00+00:00;08.07.2018 06:00;54.5;10.2;21.3;15.8;6196.5;0.4;11.3;16.2;0.0;55.3;0.6
2018-07-08T06:00:00+00:00;08.07.2018 07:00;68.8;10.3;19.6;14.4;7590.4;0.4;11.6;17.7;0.0;177.5;1.1
2018-07-08T07:00:00+00:00;08.07.2018 08:00;77.6;9.7;20.8;15.0;8106.0;0.4;11.4;18.9;0.0;348.2;1.3
2018-07-08T10:00:00+00:00;08.07.2018 11:00;119.6;6.7;15.9;8.9;9793.2;0.2;7.6;23.1;0.0;802.3;1.9
2018-07-08T12:00:00+00:00;08.07.2018 13:00;142.0;6.5;14.5;8.2;13950.7;0.2;7.2;25.3;0.0;908.5;1.9
2018-07-08T16:00:00+00:00;08.07.2018 17:00;122.5;5.0;9.4;5.9;9272.5;0.3;5.8;26.5;0.0;580.5;1.0
2018-07-08T20:00:00+00:00;08.07.2018 21:00;114.3;10.4;11.7;6.2;11304.4;0.3;11.0;23.2;0.0;5.7;0.8
2018-07-09T01:00:00+00:00;09.07.2018 02:00;60.9;9.6;11.9;6.8;5599.9;0.2;10.2;17.1;0.0;0.0;0.5
2018-07-09T06:00:00+00:00;09.07.2018 07:00;52.9;17.0;11.3;5.6;8557.1;0.3;20.5;16.6;0.0;212.3;0.6
2018-07-09T09:00:00+00:00;09.07.2018 10:00;92.7;16.1;16.6;5.9;17508.9;0.3;19.9;21.2;0.0;708.7;2.2
2018-07-09T10:00:00+00:00;09.07.2018 11:00;98.3;20.1;19.3;6.3;19559.5;0.3;24.6;23.1;0.0;828.8;2.4
2018-07-09T12:00:00+00:00;09.07.2018 13:00;135.4;10.6;12.7;4.9;12382.7;0.2;11.9;25.7;0.0;933.8;1.7
2018-07-09T15:00:00+00:00;09.07.2018 16:00;142.9;6.7;11.0;5.2;8170.1;0.2;7.2;27.1;0.0;739.2;0.9
2018-07-09T20:00:00+00:00;09.07.2018 21:00;123.4;13.6;14.3;5.4;13007.2;0.3;14.0;23.6;0.0;4.8;1.0
2018-07-09T22:00:00+00:00;09.07.2018 23:00;102.7;15.4;15.2;6.5;15425.0;0.3;16.0;21.1;0.0;0.0;1.1
2018-07-10T01:00:00+00:00;10.07.2018 02:00;80.5;13.5;13.4;6.4;8455.0;0.3;14.1;18.0;0.0;0.0;0.9
2018-07-10T03:00:00+00:00;10.07.2018 04:00;72.4;11.3;11.5;5.6;7317.6;0.3;11.9;17.5;0.0;0.0;0.8
2018-07-10T05:00:00+00:00;10.07.2018 06:00;60.6;14.1;9.9;5.3;7945.9;0.3;14.9;16.9;0.0;31.7;0.8
2018-07-10T07:00:00+00:00;10.07.2018 08:00;71.8;10.8;13.2;6.7;7365.6;0.2;13.0;18.9;0.0;351.3;1.4
2018-07-10T17:00:00+00:00;10.07.2018 18:00;92.5;3.7;11.2;6.3;8228.4;0.2;4.4;22.9;0.0;417.7;0.4
2018-07-11T01:00:00+00:00;11.07.2018 02:00;66.9;7.4;8.9;4.4;5398.1;0.1;7.9;14.9;0.0;0.0;0.7
2018-07-11T02:00:00+00:00;11.07.2018 03:00;57.8;9.5;8.9;4.6;5401.4;0.1;9.9;13.3;0.0;0.0;0.6
2018-07-11T06:00:00+00:00;11.07.2018 07:00;48.0;11.0;9.8;5.3;6294.1;0.2;13.4;13.7;0.0;178.5;0.5
2018-07-11T07:00:00+00:00;11.07.2018 08:00;60.4;11.5;11.5;6.0;6685.0;0.2;14.8;15.6;0.0;371.0;0.8
2018-07-11T15:00:00+00:00;11.07.2018 16:00;103.6;5.3;14.1;6.9;5109.5;0.1;6.0;21.3;0.0;512.0;0.3
2018-07-11T19:00:00+00:00;11.07.2018 20:00;97.8;7.2;13.2;8.0;6245.9;0.2;7.5;19.9;0.0;68.5;0.4
2018-07-11T21:00:00+00:00;11.07.2018 22:00;84.9;13.4;15.3;9.7;7110.1;0.4;13.5;17.7;0.0;0.0;0.6
2018-07-12T05:00:00+00:00;12.07.2018 06:00;39.5;17.4;14.0;10.2;8584.5;0.3;19.3;11.7;0.0;63.0;2.7
2018-07-12T06:00:00+00:00;12.07.2018 07:00;27.1;38.6;17.5;11.9;14505.9;0.5;56.3;13.5;0.0;217.2;3.4
2018-07-12T07:00:00+00:00;12.07.2018 08:00;39.9;35.0;24.3;12.6;15119.1;0.5;52.5;15.5;0.0;395.0;3.6
2018-07-12T12:00:00+00:00;12.07.2018 13:00;116.9;7.6;13.9;7.7;7652.6;0.2;8.4;23.5;0.0;893.3;0.9
2018-07-12T14:00:00+00:00;12.07.2018 15:00;128.1;7.1;13.7;7.2;8512.8;0.2;7.6;23.8;0.0;462.7;0.7
2018-07-12T16:00:00+00:00;12.07.2018 17:00;124.7;5.7;11.5;5.6;7514.0;0.1;6.2;25.1;0.0;521.2;0.5
2018-07-12T20:00:00+00:00;12.07.2018 21:00;107.2;14.6;13.8;7.6;7984.1;0.3;14.8;21.4;0.0;5.3;0.7
2018-07-13T03:00:00+00:00;13.07.2018 04:00;64.3;9.6;10.7;7.6;5787.3;0.2;10.2;13.9;0.0;0.0;0.5
2018-07-13T05:00:00+00:00;13.07.2018 06:00;53.7;12.9;11.0;8.1;6855.8;0.3;14.3;13.8;0.0;56.5;0.7
2018-07-13T09:00:00+00:00;13.07.2018 10:00;102.2;15.4;22.7;9.6;9624.3;0.3;18.1;22.7;0.0;699.7;0.7
2018-07-13T12:00:00+00:00;13.07.2018 13:00;143.0;7.5;11.8;6.7;9733.7;0.2;8.1;27.0;0.0;947.0;0.6
2018-07-13T14:00:00+00:00;13.07.2018 15:00;151.7;7.3;14.1;7.3;8134.9;0.2;7.8;28.4;0.0;831.0;0.5
2018-07-13T18:00:00+00:00;13.07.2018 19:00;142.7;4.9;14.4;7.5;7297.2;0.2;5.1;27.6;0.0;231.7;0.3
2018-07-13T19:00:00+00:00;13.07.2018 20:00;138.7;6.2;16.3;8.2;5581.1;0.2;6.3;26.5;0.0;76.0;0.4
2018-07-14T04:00:00+00:00;14.07.2018 05:00;74.0;6.7;15.0;9.8;4248.5;0.3;7.1;16.6;0.0;1.5;0.5
2018-07-14T15:00:00+00:00;14.07.2018 16:00;155.9;5.4;14.4;7.4;6903.6;0.2;5.6;29.2;0.0;680.0;0.7
2018-07-14T20:00:00+00:00;14.07.2018 21:00;133.3;10.7;18.9;10.9;8771.8;0.4;11.0;24.3;0.0;1.3;0.9
2018-07-14T21:00:00+00:00;14.07.2018 22:00;109.7;11.1;20.8;11.8;9314.8;0.5;11.3;21.9;0.0;0.0;0.9
2018-07-14T23:00:00+00:00;15.07.2018 00:00;105.3;9.3;17.2;11.1;7225.2;0.4;9.6;21.2;0.0;0.0;0.7
2018-07-15T04:00:00+00:00;15.07.2018 05:00;80.0;12.8;12.6;8.5;8852.3;0.3;13.4;19.0;0.0;0.8;1.4
2018-07-15T06:00:00+00:00;15.07.2018 07:00;83.9;11.0;9.0;6.1;9662.1;0.2;12.1;19.6;0.0;200.7;1.7
2018-07-15T11:00:00+00:00;15.07.2018 12:00;132.1;3.8;8.7;6.1;9175.4;0.1;4.3;27.8;0.0;835.0;0.4
2018-07-15T18:00:00+00:00;15.07.2018 19:00;97.8;4.0;9.4;6.5;3639.0;0.1;4.1;18.2;1.2;29.0;0.2
2018-07-16T04:00:00+00:00;16.07.2018 05:00;49.1;6.8;10.1;6.0;3613.7;0.1;7.3;14.8;0.0;1.2;0.3
2018-07-16T07:00:00+00:00;16.07.2018 08:00;45.3;29.7;14.0;7.6;14401.4;0.4;41.7;18.1;0.0;371.8;1.4
2018-07-16T11:00:00+00:00;16.07.2018 12:00;126.8;8.4;9.4;5.2;10702.6;0.2;9.5;25.3;0.0;890.2;0.4
2018-07-16T15:00:00+00:00;16.07.2018 16:00;150.5;4.9;10.9;5.4;9717.8;0.1;5.3;28.3;0.0;725.7;0.3
2018-07-16T16:00:00+00:00;16.07.2018 17:00;154.6;6.1;9.7;5.4;7523.1;0.1;6.5;28.3;0.0;569.3;0.4
2018-07-17T02:00:00+00:00;17.07.2018 03:00;77.9;12.5;11.5;8.5;7938.8;0.3;12.7;16.9;0.0;0.0;0.7
2018-07-17T08:00:00+00:00;17.07.2018 09:00;74.4;35.5;24.7;10.8;12960.9;0.6;44.5;21.9;0.0;526.5;1.7
2018-07-17T10:00:00+00:00;17.07.2018 11:00;121.5;4.4;14.6;8.9;4218.5;0.2;4.8;25.4;0.0;761.5;0.4
2018-07-17T12:00:00+00:00;17.07.2018 13:00;146.3;3.6;15.8;8.6;5798.2;0.2;4.3;28.1;0.0;897.8;0.6
2018-07-17T13:00:00+00:00;17.07.2018 14:00;135.1;8.3;22.1;9.2;6158.3;0.3;8.9;27.1;0.0;858.2;0.5
2018-07-17T16:00:00+00:00;17.07.2018 17:00;139.8;4.2;14.7;8.0;4784.3;0.2;4.6;28.2;0.0;557.5;0.4
2018-07-17T21:00:00+00:00;17.07.2018 22:00;117.6;5.3;16.0;8.6;3891.1;0.3;5.4;22.4;0.0;0.0;0.3
2018-07-18T00:00:00+00:00;18.07.2018 01:00;88.8;11.0;15.2;9.4;5406.3;0.3;11.4;19.4;0.0;0.0;0.7
2018-07-18T05:00:00+00:00;18.07.2018 06:00;46.8;22.3;15.1;11.2;8545.1;0.4;24.0;16.9;0.0;45.3;2.0
2018-07-18T08:00:00+00:00;18.07.2018 09:00;68.2;25.5;22.9;11.5;9482.7;0.5;33.0;21.8;0.0;531.8;1.1
2018-07-18T09:00:00+00:00;18.07.2018 10:00;85.6;13.2;17.4;8.5;6718.3;0.3;16.2;23.4;0.0;680.2;0.6
2018-07-18T11:00:00+00:00;18.07.2018 12:00;121.7;12.4;27.2;11.1;15269.8;0.4;14.2;26.4;0.0;875.2;0.8
2018-07-18T13:00:00+00:00;18.07.2018 14:00;143.8;6.1;16.4;9.1;5333.4;0.3;6.6;28.2;0.0;896.8;0.4
2018-07-18T14:00:00+00:00;18.07.2018 15:00;145.7;5.9;17.3;8.4;7211.1;0.2;6.3;28.9;0.0;811.0;0.4
2018-07-19T09:00:00+00:00;19.07.2018 10:00;98.3;22.5;24.8;12.6;8884.0;0.5;26.5;23.1;0.0;703.5;1.5
2018-07-19T10:00:00+00:00;19.07.2018 11:00;108.7;22.6;34.4;12.7;18255.2;0.6;26.3;25.1;0.0;782.2;1.4
2018-07-19T11:00:00+00:00;19.07.2018 12:00;131.4;14.9;24.8;10.1;15912.9;0.4;16.7;26.2;0.0;855.7;1.5
2018-07-19T13:00:00+00:00;19.07.2018 14:00;157.7;8.6;22.5;9.8;7715.2;0.3;9.2;28.8;0.0;872.0;0.9
2018-07-19T14:00:00+00:00;19.07.2018 15:00;157.9;8.4;19.5;8.6;7697.1;0.3;8.9;29.4;0.0;812.5;0.8
2018-07-19T15:00:00+00:00;19.07.2018 16:00;164.4;10.4;20.1;10.0;11356.7;0.8;11.2;29.4;0.0;672.3;1.2
2018-07-19T18:00:00+00:00;19.07.2018 19:00;145.5;7.9;17.4;7.7;7130.1;0.2;8.2;28.1;0.0;195.5;0.6
2018-07-20T01:00:00+00:00;20.07.2018 02:00;77.1;16.3;17.1;9.6;6277.5;0.3;16.6;19.1;0.0;0.0;0.9
2018-07-20T11:00:00+00:00;20.07.2018 12:00;160.8;11.2;26.0;11.8;10491.3;0.4;11.9;28.1;0.0;843.3;1.0
2018-07-20T12:00:00+00:00;20.07.2018 13:00;157.9;5.7;21.1;11.5;5723.6;0.3;5.9;28.4;0.0;747.7;0.8
2018-07-20T13:00:00+00:00;20.07.2018 14:00;149.9;4.8;24.1;11.6;4011.8;0.3;5.0;26.0;0.0;272.7;0.5
2018-07-20T14:00:00+00:00;20.07.2018 15:00;127.2;5.2;9.3;5.9;3513.7;0.1;5.5;23.3;0.0;264.5;0.2
2018-07-20T17:00:00+00:00;20.07.2018 18:00;114.5;6.8;12.6;8.0;4953.0;0.2;7.1;20.8;0.2;74.3;0.3
2018-07-20T21:00:00+00:00;20.07.2018 22:00;80.7;8.9;10.5;8.3;5080.7;0.3;9.1;19.1;0.5;0.0;0.2
2018-07-20T23:00:00+00:00;21.07.2018 00:00;66.9;12.9;10.8;8.8;6300.0;0.3;13.4;18.5;0.0;0.0;0.3
2018-07-21T01:00:00+00:00;21.07.2018 02:00;72.8;3.9;8.9;6.2;2326.2;0.1;4.2;17.8;0.0;0.0;0.2
2018-07-21T02:00:00+00:00;21.07.2018 03:00;77.3;4.5;7.4;5.2;2752.7;0.1;4.8;17.8;0.0;0.0;0.2
2018-07-21T06:00:00+00:00;21.07.2018 07:00;79.0;4.2;6.2;4.2;2708.3;0.1;4.8;17.6;0.0;111.0;0.2
2018-07-21T08:00:00+00:00;21.07.2018 09:00;89.3;2.4;5.3;3.9;2143.0;0.1;2.6;19.6;0.0;190.2;0.2
2018-07-21T11:00:00+00:00;21.07.2018 12:00;88.7;3.0;4.7;3.3;2391.5;0.1;3.6;20.6;0.0;280.3;0.3
2018-07-21T14:00:00+00:00;21.07.2018 15:00;88.1;2.5;8.8;6.6;1749.2;0.1;3.0;21.7;0.0;382.3;0.2
2018-07-21T16:00:00+00:00;21.07.2018 17:00;90.7;2.1;6.8;5.4;1891.4;0.1;2.4;22.3;0.0;264.0;0.1
2018-07-21T19:00:00+00:00;21.07.2018 20:00;88.4;3.9;9.8;7.6;3251.2;0.2;4.1;21.7;0.0;47.3;0.2
2018-07-21T20:00:00+00:00;21.07.2018 21:00;71.6;6.5;10.2;7.7;4652.2;0.2;6.8;20.4;0.0;1.2;0.2
2018-07-21T21:00:00+00:00;21.07.2018 22:00;63.8;5.8;11.2;7.9;4841.7;0.2;6.1;18.6;0.0;0.0;0.2
2018-07-22T00:00:00+00:00;22.07.2018 01:00;56.8;5.4;9.5;7.1;3585.4;0.2;5.7;17.1;0.0;0.0;0.2
2018-07-22T01:00:00+00:00;22.07.2018 02:00;41.5;10.1;11.3;8.2;5376.3;0.3;10.6;16.4;0.0;0.0;0.3
2018-07-22T03:00:00+00:00;22.07.2018 04:00;35.1;10.5;11.3;8.1;4922.8;0.2;11.0;15.8;0.0;0.0;0.4
2018-07-22T04:00:00+00:00;22.07.2018 05:00;38.2;8.6;10.5;7.8;4162.6;0.2;9.0;15.6;0.0;0.5;0.3
2018-07-22T05:00:00+00:00;22.07.2018 06:00;39.4;5.9;10.9;7.5;3673.7;0.2;6.7;15.8;0.0;35.5;0.3
2018-07-22T07:00:00+00:00;22.07.2018 08:00;63.7;4.2;11.3;7.6;2855.3;0.2;5.2;19.2;0.0;335.7;0.4
2018-07-22T08:00:00+00:00;22.07.2018 09:00;89.7;2.9;11.9;7.9;2973.3;0.2;3.2;21.6;0.0;532.2;0.3
2018-07-22T10:00:00+00:00;22.07.2018 11:00;116.6;2.6;10.6;6.9;4096.9;0.2;2.9;23.9;0.0;741.8;0.3
2018-07-22T12:00:00+00:00;22.07.2018 13:00;119.5;2.2;9.8;6.6;4012.6;0.2;2.4;25.7;0.0;936.3;0.3
2018-07-22T13:00:00+00:00;22.07.2018 14:00;121.1;2.5;9.9;6.3;5266.4;0.2;2.9;26.1;0.0;798.0;0.3
2018-07-22T17:00:00+00:00;22.07.2018 18:00;148.5;7.1;20.2;14.7;9601.4;0.3;7.6;26.1;0.0;510.2;0.8
2018-07-22T18:00:00+00:00;22.07.2018 19:00;141.3;6.8;17.1;13.7;7484.6;0.3;7.2;25.1;0.0;273.5;0.5
2018-07-22T20:00:00+00:00;22.07.2018 21:00;117.8;11.7;14.2;11.8;5961.9;0.3;11.8;22.2;0.0;1.0;0.5
2018-07-22T23:00:00+00:00;23.07.2018 00:00;95.2;9.2;11.9;9.9;4480.3;0.3;9.5;19.8;0.0;0.0;0.5
2018-07-23T01:00:00+00:00;23.07.2018 02:00;84.9;10.5;13.1;10.9;4519.7;0.2;10.9;18.4;0.0;0.0;0.8
2018-07-23T02:00:00+00:00;23.07.2018 03:00;63.4;7.1;13.9;11.8;3528.2;0.2;7.3;16.5;0.0;0.0;0.4
2018-07-23T07:00:00+00:00;23.07.2018 08:00;72.7;15.6;18.2;13.5;7096.5;0.4;17.8;19.3;0.0;318.0;0.4
2018-07-23T09:00:00+00:00;23.07.2018 10:00;116.3;9.5;21.2;15.8;6185.8;0.3;10.7;22.9;0.0;644.7;0.7
2018-07-23T11:00:00+00:00;23.07.2018 12:00;143.9;7.6;19.9;14.5;6899.4;0.3;8.1;25.1;0.0;666.3;0.8
2018-07-23T12:00:00+00:00;23.07.2018 13:00;149.8;6.6;18.1;13.6;5604.7;0.3;7.2;25.7;0.0;703.7;0.7
2018-07-23T16:00:00+00:00;23.07.2018 17:00;151.5;6.6;17.4;13.2;4254.4;0.3;6.9;27.0;0.0;545.3;0.4
2018-07-23T21:00:00+00:00;23.07.2018 22:00;98.8;12.7;16.7;13.7;7677.5;0.4;13.0;22.3;0.0;0.0;0.6
2018-07-23T22:00:00+00:00;23.07.2018 23:00;81.7;18.1;19.8;15.9;8989.8;0.5;18.5;21.2;0.0;0.0;0.5
2018-07-24T00:00:00+00:00;24.07.2018 01:00;65.8;22.2;18.0;14.3;8334.6;0.4;22.8;19.3;0.0;0.0;1.1
2018-07-24T01:00:00+00:00;24.07.2018 02:00;62.5;23.8;20.1;15.5;8385.7;0.5;24.3;18.2;0.0;0.0;1.3
2018-07-24T06:00:00+00:00;24.07.2018 07:00;43.3;33.9;21.5;16.7;10970.9;0.6;40.5;17.9;0.0;174.5;1.1
2018-07-24T08:00:00+00:00;24.07.2018 09:00;73.6;34.1;29.2;19.5;11175.4;0.6;43.4;22.5;0.0;519.5;1.5
2018-07-24T09:00:00+00:00;24.07.2018 10:00;116.3;14.1;24.3;17.1;6978.4;0.4;16.1;25.6;0.0;670.3;0.8
2018-07-24T10:00:00+00:00;24.07.2018 11:00;136.2;6.2;19.6;14.2;4595.4;0.3;6.9;27.3;0.0;794.8;0.5
2018-07-24T11:00:00+00:00;24.07.2018 12:00;138.9;5.5;16.7;13.2;5585.3;0.3;6.0;28.6;0.0;870.8;0.4
2018-07-24T15:00:00+00:00;24.07.2018 16:00;156.7;4.0;12.2;8.6;4144.1;0.2;4.3;31.4;0.0;694.0;0.4
2018-07-24T16:00:00+00:00;24.07.2018 17:00;158.4;4.3;13.5;9.4;4081.9;0.2;4.6;30.7;0.0;333.7;0.3
